"VO1","VO2","VO3","VW1","VW2","VW3","VM1","VM2","VM3","SO1","SO2","SO3","SW1","SW2","SW3","SM1","SM2","SM3","QO1","QO2","QO3","QW1","QW2","QW3","QM1","QM2","QM3"
-0.0548534793487024,-1.45609132402824,-1.24451280207606,-1.63800664512403,-0.773836184311587,-0.320774320519791,-0.13730060908617,-0.25555005768716,0.017985783443125,-2.15775876758968,-1.13471716647037,-1.41710357200014,-0.685157016996947,-0.196427480226593,0.398085223061135,-0.73020452307565,-0.454182673401589,-0.630378232270095,-0.656423906001886,-1.87917506981631,0.32189210656436,-0.551838776559015,-0.27843834437594,-1.12394714743265,-0.017207182312988,0.667848940884971,0.127170097912478
0.956548814039818,0.181257285749958,0.874524152969376,1.29427668277182,0.092515343075168,1.17322008962329,-1.01417862455839,-0.0409326885664871,0.900633790845528,0.598141353047309,1.33133315108481,0.262122713227594,0.561376097073227,0.627784827603598,0.471966339414739,1.42867633800001,0.65822683626615,-1.18844056768104,-0.125435383150726,0.0111790936751681,-0.123813740820463,1.58946506845013,1.13162318504079,-1.12987308802091,0.266882690563203,0.16123494918395,0.670940726307697
-1.44647488984972,-0.392064681573253,-0.478203604819544,-1.15537282288505,-0.446646040846674,-0.860917274389305,-1.21452897675475,-1.93906231518391,-1.85346419837085,1.09584655744836,0.419540392888334,0.232932683227682,-0.580116807201796,-0.292854494885503,0.0552965512841163,-0.377226158508245,-0.0978967413677424,-0.437192180106733,0.546408511592331,-0.221601205177686,-1.05906954792726,-0.358011082068389,-1.74171243821061,-1.3916425245522,-0.955383500519402,-1.65225416168401,0.188466969167028
1.86392257166179,0.810055695689832,2.30492542767813,0.594868633566656,0.570752099505276,0.882807933375877,0.303078341676035,0.883422618769995,1.24259564690679,1.81870207953853,1.99193943393533,2.30310089332734,0.135037443844817,0.980706596365299,1.70327545656644,0.324517278007788,-1.09203887579114,0.458788164284142,1.35054806816057,0.660697915824399,-0.0131853863815448,0.607261188203926,0.951420228999342,0.659941339953816,2.06015885801494,0.846795471662073,-1.14883003781491
1.79316141845326,2.69266701724557,1.01955430299746,0.604027905009473,0.626561386651348,1.41410992096587,1.50704076780417,1.28951479944468,0.903678043109668,-0.838641176306161,-1.35835497021375,0.250730836433224,-0.0251895766300514,-0.783599510260404,-1.59386447601032,-0.338441361502907,0.218644144294698,0.882331180354061,-0.0897799295414581,1.19664759188679,1.02555347176614,-1.00828059534646,-0.276520863448076,-0.343360629541603,-0.564000428648436,0.463370598939473,1.24195479375701
-1.12685699029872,-1.33977480893413,0.692660295817951,-0.798299528794951,-1.17338810143218,0.469674537533352,-0.340560145901589,0.400679563090247,-0.286902468731303,2.20402366008734,1.10317198398569,1.89285777553437,0.689757541314359,0.734336480356291,0.716146012493644,1.02166335569429,2.06291835711169,2.55587443993373,-0.321981232795205,-1.04386253120999,0.176099139423419,-0.619502278675882,0.21835489668514,0.905223301818799,-0.324178185891474,0.606714297701277,-1.3673197453443
-0.630747185507373,0.721416024860122,-0.263651990553865,-0.626759346134677,-0.209014159178059,0.0753884715205348,0.0889976576314828,-0.459832598349963,-0.219144204974413,1.35253979802851,1.70275610665221,1.65196023081336,0.665284622812996,1.3628002228201,0.532146587021142,0.725218560595264,1.44195002023099,2.34339656244681,0.68960635814507,-0.188514837571051,1.00535365077692,1.16498054959349,0.470350843698092,-1.16259356256218,1.24662371171717,0.969307929567343,-0.181989464133466
-0.402893338935185,0.0619581158916437,-0.649230741793771,0.289025252799711,0.79026665289398,0.935756243843205,0.264394582356775,-1.17606764046412,0.669284560858433,-0.129329098839084,-0.162204955582536,-1.75480217558231,0.986575841367929,-0.0127445345137192,-0.133309241297652,0.880549579622106,0.657852696656979,0.733534580885202,0.860657941718509,1.21877870549937,0.0295646241594331,2.22835972353541,-0.189576333179828,0.557541681918992,1.84518751620723,-0.669921019961246,-0.821576085777553
0.447423746399604,1.23216718357064,0.738610107274284,0.22147248369935,-0.244272219656641,2.36355205689725,-0.27437617271611,1.49320593928149,0.314880531379782,0.615839353597082,1.79022474126412,-0.247154912817296,1.82327811616161,1.24154288759464,2.02343049908383,0.318313528386474,0.579206980064179,-0.297484129250216,1.50690401322577,0.686003427709892,0.753789174743662,0.440072766510747,0.940394706502642,1.05210677686512,0.737826703859713,-0.942988608539516,-0.0282433617389735
0.443252207018321,-0.784166698263704,0.87143766264793,-1.16379309611524,-2.18500119312877,-1.23130898239952,0.610511297449671,-1.16790304673352,-0.321975508646289,0.333867595076063,1.34910073820891,-1.22262838100866,-1.02577660545473,-0.571749675316685,-0.640646542545233,-0.660798022639676,-0.858427932548115,-1.88774427307246,-0.374043123336663,-0.861309469916568,0.43789281014904,-0.98024416561216,-1.52724777880408,-1.49123173984463,-1.00999827946316,-1.92571617939708,-1.39448483325719
-1.46034128542237,0.861143264539868,0.299768303635082,1.34625444071984,-1.77665202197458,-1.04419631722182,0.0276781557870433,-0.509503365873755,-0.0697131900490829,-0.776010268809902,-1.09625822271851,-0.878222665303504,-0.46309842018446,-0.0329791438542807,-0.463063763387473,1.13315031768919,-0.537945524813904,-1.27182550735276,-0.0976743109206718,0.682149607189737,1.48051114427606,0.313896994681137,0.240926700302159,0.191683978652889,-0.11965468081604,0.242573557014463,0.0579768499933355
1.11937737147018,1.04080192469648,0.201280198680276,1.20683276144634,1.27340799507333,2.26709071748329,1.65019593437686,0.623164057154481,2.37461868884011,-0.252919910428549,-0.459591305282468,0.272179267607062,1.01257263132785,1.44485742050556,1.05837929745937,-1.2846230134931,0.526683733138422,0.104075180769286,0.955357458289785,0.803717041316494,0.170035850834281,2.5965349985389,0.524955369747479,1.42802000394598,0.880113966643429,1.21569536894417,2.33750422750512
0.836610301438856,-0.0799168450294146,1.14688169656641,-0.620250681144774,0.0673753592918766,-0.590267196404922,-1.6344524667961,0.866343453825436,-0.117082941012865,0.421610625063548,0.921750477586165,0.236132771126903,-0.133651767111547,0.708989485857745,0.457442505880807,0.8967033475118,-0.385448902240842,-0.215938419624772,0.319019651962881,1.33854546139534,1.30264975861282,0.652181419103379,-0.0375397718389879,1.1711657734342,-0.378529401865547,-0.918651256143565,-0.445541737895121
-0.512859133343255,-0.720302554654589,0.882816908879194,-0.412452784793299,0.0845314930270555,0.834429174822532,0.0974942132468801,-1.04434249863499,-1.20917667055913,0.98391762862205,-0.543769281266245,0.613142813463269,0.717592758605491,0.6951057001956,1.75188941008245,-0.0642092664989877,0.422647675313866,0.0543265745867225,-0.249011888334253,-0.444882503709585,0.259052919780974,-2.27859807258328,0.136668387058567,-1.01913664922634,-0.607195278043093,-1.21796024337329,-1.69544494617591
-1.09406925655718,-0.118668900278836,-1.28420071494889,0.28308059391299,0.568533444564395,0.0366049725001463,-0.515824256562081,-0.285895415746224,-0.496297908772167,-0.139542955950971,-0.847439173173909,-0.0629314439361097,-1.41436246754609,-0.325489904381911,0.00440082968234443,-0.194480839633713,-0.39369027371585,0.65267221183843,-1.29548040114076,-0.802042863869019,-0.484973691073364,1.19789116064623,0.114197741959896,-0.112334635043003,0.354011487293215,-1.12559660334728,-0.293549443885714
0.658434492272956,0.723672927697807,-0.492904291873967,0.611343357144409,0.590271213412115,0.880896885550372,0.229426004037699,-0.0022902388738868,1.90263541241922,-0.788704683916384,-0.9411663171626,0.0878424733453944,-0.204505496521277,-1.4893951410336,0.0606875524828874,0.866527286238904,0.686859350279672,0.373380557217044,0.61874053721534,-0.0796525997936694,-1.31436379056989,-1.07555332230834,1.27310450397563,0.0703897681736644,0.359719760436294,0.35145253580396,0.445994169232049
-1.16486536341564,-0.968372197658973,-0.942051362577612,-0.472674953972341,-1.67142319370865,-0.763650536141986,0.984058197805466,-0.920335636887644,-0.150644072574506,-0.663605632494839,-2.26967957788876,-2.69078833153953,0.556602081469328,-0.297781876430964,-0.816919075423296,-1.16854891545625,-0.832002500775299,-1.06906311196559,-0.208909388375679,-0.736034023469154,-1.66735846812477,-0.632235808888147,-0.955901189293322,-1.74692874541276,-0.93598710959752,-2.10385191728675,-1.34135215729074
1.01755307761235,0.00538901268595077,0.937345309000297,0.0629548448747069,0.413668977725372,-1.19741263547666,-0.411135364078824,-1.39259342500538,-0.852040253473615,0.975909675901209,-0.300129756858976,-0.383434017810893,-0.336650178124948,-0.368603254122605,0.88250387514595,1.84396254204567,0.586228021515055,-0.369831997139175,-0.12847301568728,-0.40549781087649,-1.39109253487831,-1.64951080909282,-0.117905292562976,-0.353037859353061,-0.966960063159051,-1.16790234396791,0.369219819939572
-0.918716368834369,-0.686802983581777,-0.56002957261023,-0.291557005947468,-0.117207323839363,0.382960060968843,-0.56509951953979,-0.674290735173517,-0.689949981213727,-0.593974062056019,0.590098950779777,-0.717095828218989,-0.761584509455857,0.100379434767053,-0.692800252076091,0.0815609535675245,0.245764701294094,0.901942048627398,-0.120446404380311,-0.323572067659728,-0.697676400784973,0.131118027542898,0.882553380046515,0.225063681342408,0.230286442452587,-0.881831493246682,-0.617525835109341
-0.196847848359811,-0.157125133247884,1.44325421665517,-0.190308389590935,0.397195123777001,0.263601632656589,-0.449288558649084,1.15674166844461,1.12656500840192,-1.14695544790356,0.0284408849911328,1.61155745471042,-0.11719594427776,-1.31689880600598,0.323816337557328,-1.0215126468442,0.524399662173529,-1.36836375101308,-0.0134938283503704,0.149630318455847,0.931188547175023,0.361323741292516,1.51409915976041,-0.49044441236625,1.57687681987233,0.427943658036061,0.127110683473365
0.103107173236113,-0.510092420127492,-1.9604647578377,-0.713548149164123,-0.172655305169427,1.01005817934022,-0.982469953657927,-1.36286301547919,-0.574298118576953,0.209017813179185,-0.0648377264011717,0.423874928105155,0.841511062188797,0.80487642449508,0.24925766077086,0.428261763720799,-0.0581030522755431,-0.308955533215909,0.279712634180142,1.75230085817168,-1.61326371536928,1.04155783281932,-0.695181323673757,-0.129747147954948,0.0262813963548067,0.498421208032586,-1.13453831962604
0.406534848435835,0.0617585131754654,0.0590483852450918,-0.265819276349661,0.152916036001932,-0.103700716276322,0.00261251863207868,-0.228898829478045,-0.24190652904214,0.0298734817461895,0.966815129260105,0.244612548330577,-0.0358437360401956,0.365176349859107,0.439948749118604,-0.0184176189846349,-0.0557691858286526,-0.282913133166315,0.990170966165127,-1.03741581682857,0.82577557164218,-0.0916182074807969,0.993857335476296,0.348633314565434,0.179630137344311,-0.323940507384174,-0.71591774243952
-0.617720150586887,0.740291705071863,0.632953362723393,0.0236693609411036,0.999456271883008,0.603877167182754,1.61595088136049,0.450746125424846,0.602756336667501,3.29769410469894,1.03227395226371,1.50066694486802,0.994168358985619,0.865044171360711,1.20098524213612,1.88013684501569,1.97489009123432,1.2585769268775,-0.180818137167201,0.550988764693906,0.450408567263255,1.27768964006418,0.197613133878111,-0.63556399864956,0.656744516367828,0.765000847000745,0.456905211685749
-0.4682661422995,-0.504062517379034,-0.69029296429931,1.31925466979797,-0.84888024260069,-0.152518680506648,-0.341285721541649,-0.74215331261085,-0.544852050913988,0.499987112268001,-0.37036872864011,-0.823471908741838,-0.691989656396906,-0.663073078610252,-1.45075172726886,-1.45428946570481,-1.10718398624784,-1.67619768320936,0.429883834736612,0.713518336224496,-0.0354657074866531,1.09416076366602,-0.45869769907522,0.302422508689022,-1.11139517997595,-0.141706892521349,1.41982993152273
0.829993822179021,2.01718460802463,1.35998039502533,1.63499909789209,1.38705152934187,2.04021686132863,1.86234778698453,0.854046212169976,-0.173486105110025,0.685003329617159,0.721521302512046,0.065730293225028,0.309259739978289,1.23158648456377,0.615759706633943,1.06301299947867,0.497363930760616,0.887283184674034,0.570086406002728,0.735060199769088,1.25418094958536,0.668684839848216,1.92138393328806,0.990801629432788,0.188276767702998,1.0356865454362,1.34366908358176
-1.06972062661079,0.169491976073278,0.0694475693241622,0.652436668174018,-0.457440145437538,1.10420979486738,0.507104038135809,-1.2008134977439,-0.259433187403642,1.91209696088566,1.36381374344413,-0.397095679630092,-0.873874696313757,0.704520944322446,0.00619652986572455,0.272016524175091,-0.871777174316144,0.0120468375530514,-0.328570977835101,-1.43534305313103,-0.262060011874226,-0.802444737173867,1.28782103021705,-1.09817349230166,-0.513467732177621,0.563321374288869,-0.758899113886555
0.0255466010535184,-0.923364359162739,-1.09585572926015,-1.27678350933981,0.215708437130008,-0.139308634890095,-0.19618151702881,-0.0971738076340459,-0.226837635672606,-0.152682686831557,-1.2538466329253,0.245980449489647,-1.13303774414935,0.353245335109969,0.271044302569397,-0.511087320185633,-0.804176134345689,0.0552315293672696,-0.370507652524913,-1.90835953710614,-0.389338816717023,-2.19917245692193,-0.470815560370719,0.238904999857004,0.374319673133185,-0.114316856493342,-0.377302683353459
1.7969712026492,0.821517479652981,1.55115326125554,1.51228370325494,1.46892910873766,0.301839889666363,1.41228191574946,1.39905070590397,-0.145422168367276,2.62935591241736,1.09797287651457,2.33988203701698,0.973410967942191,1.1102962407448,0.213745427300669,2.34151223914815,0.256919595213038,0.924472649445185,1.33089865812932,2.00046186143966,0.304247476459896,0.945755934887812,0.983008064456509,2.15892275825874,3.4978426513745,2.66186811648022,0.789965463057748
0.189992502897509,0.629685970468422,0.280761383396612,0.154124389747058,-0.562891343314869,-1.29959899499099,-0.435770353277605,0.407564923849518,0.475974446310874,1.27820838890627,-0.120920226861852,1.96067675966455,0.987671851534879,0.785412112982947,-0.744999258258481,0.424782274159538,-0.415418899067842,0.316020150731784,-0.174527857332796,-0.169450051019378,0.816771956730809,-0.250702041678651,0.632009546856991,0.432221027931118,-0.603802232172483,-2.00919472494737,1.12173481237
-0.424904098747996,0.46241715404108,-0.299166541283316,1.63380987812386,1.26715892612167,0.550425818609409,1.44909135489233,0.559672897852733,1.05818669605185,0.864688774322531,0.124940624380435,0.272260939192652,0.82319991719099,0.130685407263322,1.58742744404996,1.30101845252939,0.474103673780804,0.0336436511182667,0.666973227763358,0.349677664772537,0.292655323344902,1.41063808672981,0.841833117554276,0.880747700167987,0.148688355223098,-1.02444849906483,0.106172194542624
0.245338300087283,0.484625772273157,0.410573885954273,0.789214464843522,1.0387445658926,0.581462158011146,-1.05589549671542,0.905479056602992,-0.622119589769068,1.31685002143703,0.466824823717903,-0.114204835724484,0.522738357913023,1.3372241674577,0.363126904388019,0.853557622686343,0.793186989434699,0.617598603634669,-1.14687142647848,-1.18448586092848,0.0523357822885171,0.472601951405822,0.00112758445937011,-1.05281899567287,-1.30294073385741,-1.14003816004995,-1.22508132839052
-0.163947751353898,-0.432671878342559,-1.21536577984852,-1.44937023766628,-1.71046059350865,0.354161123361352,-0.193548297916844,0.19575138073152,-1.1207137984386,-0.0821288682018571,-0.451772342869911,1.29436600733396,-1.5925786950031,-2.07837820125163,-0.683778614107597,-1.32828494639942,-1.07801893709085,0.0458465612789046,0.667937843416497,-0.938975815524947,0.147132119133172,-1.0217714479313,-2.06192451398632,-1.16607171488979,-1.25004338497621,-1.02392771300739,-2.02464971172943
-0.28635411029571,-0.305222891205602,-0.6801835812916,0.376087514242539,-0.189253568120522,-0.120896007351022,1.73850000172882,0.685673173463168,0.496315109687859,-1.54387969737005,0.564135212245881,0.761281766108658,-0.781989351101275,0.256834187173867,-0.424693382275253,0.874118949207756,-0.0209897445537947,0.387728064036889,-0.0804216039741058,0.747290215494474,1.2035437333002,-0.0365873465678686,0.303894667262862,-0.297696411781903,0.815927090990134,0.730871103315492,0.67948353325581
0.965141665877788,-1.43143869310081,-0.632752509676317,0.462177582699576,1.09993094722688,-1.12855757689822,-0.696654469802209,1.44980993731177,0.615782524238761,1.00010420200723,-1.01336365101094,0.0467236320137322,0.681946460626728,1.07576530452934,1.11995503667615,0.646281030020106,0.254275825098125,-1.40773967835051,-1.31275102648735,-0.0253762064470901,-0.159738566699279,-0.0323298462901473,0.432808472889729,0.338241493107212,0.0232975760924418,0.146203843590996,-1.61592497258424
1.65985482375725,0.0508590205198104,-0.397605143491238,0.583355216751695,1.08866978276297,0.731033576118113,0.626266450775444,0.389357883276451,-0.47560364638399,1.22352508721413,0.042477780309602,-0.101925757942398,-0.225833291941593,1.07020331893553,0.0871967879555087,0.615984223182986,0.346207690440084,0.665010592791324,0.904802999239085,1.39020020308731,0.00814297569699107,1.43387706507697,1.38478981342483,0.925848843832897,0.80035028583394,1.25649823735798,0.216959378031556
-0.203129456331906,1.06410248769382,1.47536497342833,0.830177211778433,0.69036421736463,0.418244137890082,0.754648086349689,1.36119987797707,0.933222407246009,-0.241582732873786,-0.501425017273907,-0.156184205085342,-1.73745942734724,-2.1308437153022,-2.15747674042356,-0.164003471096996,-1.90053106829842,-0.58920691684395,-1.80145419006136,-0.493868366453322,0.765029489615311,-0.277588778128368,0.405947256474363,-1.44666563200335,-0.626490400934217,0.0719888339407782,-0.909031447298118
-1.89129856826615,0.00485344948018795,-0.69020554799467,-0.740936540102464,-2.31839129357039,-1.57172839668786,-1.33798401345241,-2.94225194657074,-2.73116447603252,1.62925069372141,0.975737842770715,-0.703627913109347,0.230001009516829,1.03207697697602,1.59836294071244,0.436503021405539,-0.150370902103409,-0.422138616863389,0.333476297532497,0.544549512522262,0.781681749000772,-0.0821416767219872,-0.606174179388223,0.627907392881989,-0.0730178767041762,0.223604800648958,-1.1964997034335
-0.464012374817054,-0.963925971796285,-1.25455699854552,-0.290115182886118,-0.0847363138931107,-0.772436088614722,0.278655013851362,-0.635269245032997,0.200033385892439,1.31029501340492,0.398177125719732,0.594219454788344,0.94739925670661,1.65225272147121,1.58843876438918,2.6279081590467,0.831225424503906,0.132851684499259,0.917617030905514,-0.658060101453876,0.429087189226605,0.489499523803528,0.630766372927968,0.550327503255476,0.190924767832954,0.956469462619497,-0.140829717081525
0.301381999611948,0.380871423950384,1.1333955996714,0.120732182703171,0.110104612557467,-0.295245266177353,1.04881104368332,1.15757363054698,0.675173729585116,-0.870238927139868,-0.6065545689688,-0.997648149304159,0.501759506998221,-0.200117173624026,1.01730456439405,-0.368202455606141,-1.10491596910604,0.900472053469632,1.03395548296617,-0.429817814712638,-0.346921743895538,0.442085304069617,1.24737353311039,1.55044209683665,1.40565848829488,0.412638551126079,1.03094239294049
1.28371399428246,1.63482451568337,2.11557608281808,0.846226575865818,-0.151125265874209,0.00653336481836925,1.23761887780966,0.481986067684032,1.30879518180643,1.23135429651986,2.24476959987811,2.57949463460892,0.886030693371523,0.417617397433058,0.0945170753935673,0.474087336144416,1.94481368026754,0.615175323617371,2.51905152381825,2.08170799395987,2.03316273254703,0.680159081349449,0.616391893551883,1.17167212979126,1.3140551904028,1.49153198398078,0.793691583721166
-0.987175823350022,0.20830116971693,-1.63295657338226,-1.50708737886552,0.0323538179061738,-1.14408749772479,-1.61521351689365,-0.561726222126575,-1.73894481110634,-0.0678683062683945,-1.49629628107412,0.627567605091631,-0.12785274639883,-0.387436222067004,-0.587593310940081,1.28737912758445,-0.441358940099411,-0.22139822973188,-1.39139172937198,-0.870300246461288,-1.0689984622811,-1.79964590030385,-0.386826969357073,-0.500521480244111,0.438100325994239,-1.24502280699325,-1.62808672771293
-0.663215821037212,-1.48964910414833,-1.7256330280617,-0.922949293725935,-0.591853509943341,-0.413551294293617,-1.34618461692292,-1.62570996664002,-1.12951524957782,-1.87018687799488,-1.62479782277305,-0.158356708210568,-1.00745943343322,1.29322087006451,0.14347030397589,-0.353463819531114,-1.77493010461314,-1.22416302779424,-0.702787197047239,-0.412202067314985,-0.297480527709605,0.373830548208415,-0.897588527813031,-0.145108608234105,-0.771161161325872,0.0747633237416344,-0.812437050618113
2.02833507878572,1.29731400715148,0.571721630706368,0.293199573456622,1.01466416446049,0.27003626173402,1.19067151117157,1.70537606904801,1.01204022005213,0.452531860812614,1.55002292952462,-0.0303505657889936,1.41928187615184,0.00398359258157094,0.496856934184916,0.441296771983157,0.681420643773364,-0.64412658230496,0.315871147803812,-0.308166616087166,0.027121383892417,-0.916785558959289,-0.170500101900066,-0.66321315899784,0.417944621141219,0.295966283688899,-0.0364216272414442
-0.329258763403212,0.137697095454042,-1.03813757759014,-0.658307098318932,-0.87672202739644,-0.156820075387757,-0.0310844476913251,-0.76764524416956,-0.282301498643128,0.00755935541798099,-0.235728074352655,-0.0498335557779937,1.03139002875564,-0.182175716354709,-0.189039469116077,-1.63247316138868,0.185437456108302,-0.133396261867431,-0.99449230128298,-0.918738030586347,0.026846304039933,-0.219108917640831,-0.113279765650142,-1.27682489770272,-1.76440986072162,-1.38156949241555,0.495493320258409
-0.857670956844019,-1.26002579257597,-0.980974631167756,-0.150659840354531,0.576737196208495,-0.454351661170284,-1.18752029535054,-0.709062501757925,0.223971653659161,-1.95131242426722,-0.342301057627459,-1.44771153987541,-1.00159848106029,-1.68872565747886,-1.03350882581471,-1.9431680273546,-0.639052545795445,-2.66727609761474,0.815819722379405,0.198531070664557,-0.405784226525822,0.447408304451989,0.00580454297447498,0.219329684926577,-1.12866906366085,-1.11332855932156,-1.06090068406245
0.26540849347991,-0.0409020394774736,0.642733712434176,0.0389056543409088,0.0108090288141411,-0.495950554536338,-0.210443054096646,-1.06205303379505,0.713646864879356,-0.475791525540154,0.083259612693024,1.01366309129946,0.620006927724185,0.644318103858184,-0.416288864803013,1.09357167377251,0.594217715453505,-0.00437583089706034,-0.107989941080084,-0.0181454285354089,-0.866888531655457,-0.0126846754558314,-0.0422677533947458,-0.84076765662942,-0.201366013393233,-0.677047220514424,-0.537702478911761
